benchmark,tool,runs,"budget",tgen,avgcovi,avgcovb,avgcovm
"BCEL-5","t3",3,120,5.6,0,0,0
"BCEL-8","t3",3,120,12,0.639,0.375,0.343
"BCEL-3","t3",3,120,93.7,0.776,0.733,0
"BCEL-1","t3",3,120,84.2,0.026,0.034,0
"BCEL-6","t3",3,120,18.6,0.838,0.827,0.486
"BCEL-4","t3",3,120,95.4,0.519,0.461,0.036
"BCEL-7","t3",3,120,5,0,0,0
"BCEL-9","t3",3,120,72.2,0.629,0.612,0.184
"FREEHEP-10","t3",3,120,54.6,0.911,0.791,0.026
"FREEHEP-1","t3",3,120,8.5,0.049,0.034,0.008
"FREEHEP-2","t3",3,120,2.6,0,0,0
"FREEHEP-3","t3",3,120,10.6,0.036,0,0
"FREEHEP-8","t3",3,120,2.5,0,0,0
"FREEHEP-4","t3",3,120,124.4,0,0,0
"FREEHEP-6","t3",3,120,3.8,0.02,0,0
"FREEHEP-5","t3",3,120,125.6,0.193,0.048,0.041
"FREEHEP-7","t3",3,120,11.7,0.142,0.02,0
"FREEHEP-9","t3",3,120,6.6,0.099,0.013,0
"GSON-1","t3",3,120,7.3,0.095,0,0
"GSON-2","t3",3,120,126.1,0.633,0.484,0.199
"GSON-10","t3",3,120,10.6,0.359,0.097,0.025
"GSON-3","t3",3,120,11.8,0.829,0.687,0.218
"GSON-4","t3",3,120,126.3,0.088,0.071,0
"GSON-5","t3",3,120,127.5,0.957,0.746,0.182
"GSON-6","t3",3,120,73.7,0.763,0.802,0.126
"GSON-7","t3",3,120,27.9,0.847,0.421,0.473
"GSON-9","t3",3,120,7.5,0.032,0.016,0
"IMAGE-1","t3",3,120,6.1,0.032,0.005,0
"IMAGE-2","t3",3,120,8,0.921,0.916,0.083
"IMAGE-3","t3",3,120,17.8,0.324,0.169,0.008
"IMAGE-4","t3",3,120,83.4,0.441,0.383,0.146
"JXPATH-10","t3",3,120,9.4,0.296,0.224,0.055
"JXPATH-1","t3",3,120,11.2,0.057,0.039,0
"JXPATH-2","t3",3,120,19.4,0.498,0.426,0.325
"JXPATH-3","t3",3,120,7.9,0.801,0.703,0.34
"JXPATH-6","t3",3,120,124.5,0.315,0.152,0.106
"JXPATH-4","t3",3,120,6.7,0.179,0.205,0.032
"JXPATH-5","t3",3,120,9.7,0.827,0.68,0.404
"JXPATH-8","t3",3,120,14.3,0.304,0.306,0.212
"JXPATH-7","t3",3,120,125,0,0,0
"JXPATH-9","t3",3,120,17.7,0.437,0.394,0.196
"LA4J-10","t3",3,120,15.1,0.405,0.227,0.188
"LA4J-2","t3",3,120,87.6,0.061,0.052,0.011
"LA4J-5","t3",3,120,124,0.232,0.225,0.019
"LA4J-1","t3",3,120,30.1,0.873,0.896,0.035
"LA4J-4","t3",3,120,125.1,0.238,0.181,0.01
"LA4J-3","t3",3,120,125.9,0.325,0.233,0.03
"LA4J-6","t3",3,120,13.2,0.884,0.75,0.111
"LA4J-8","t3",3,120,125.5,0,0,0
"LA4J-7","t3",3,120,125.6,0.411,0.287,0.067
"LA4J-9","t3",3,120,125.2,0.42,0.48,0.018
"OKHTTP-1","t3",3,120,3.2,0,0,0
"OKHTTP-2","t3",3,120,15.5,0.022,0,0
"OKHTTP-3","t3",3,120,11.2,0.207,0,0
"OKHTTP-5","t3",3,120,6.6,0.147,0.057,0.045
"OKHTTP-6","t3",3,120,3.5,0,0,0
"OKHTTP-4","t3",3,120,124.7,0,0,0
"OKHTTP-7","t3",3,120,4.4,0.05,0,0
"OKHTTP-8","t3",3,120,3.1,0,0,0
"RE2J-1","t3",3,120,14,0.279,0.183,0
"RE2J-2","t3",3,120,48.1,0.799,0.782,0.294
"RE2J-3","t3",3,120,5.8,0.046,0.017,0.034
"RE2J-4","t3",3,120,4.7,0,0,0
"RE2J-5","t3",3,120,6.3,0.068,0,0
"RE2J-6","t3",3,120,23.4,0,0,0
"RE2J-7","t3",3,120,13.3,0.103,0.042,0
"RE2J-8","t3",3,120,65.5,0.95,0.884,0.041
"BCEL-10","evosuite",3,120,102.6,0.492,0.458,0.395
"BCEL-2","evosuite",3,120,113.9,0.072,0.018,0.01
"BCEL-5","evosuite",3,120,101.7,0.666,0.55,0.502
"BCEL-8","evosuite",3,120,106.6,0.972,0.93,0.937
"BCEL-3","evosuite",3,120,113.8,0.825,0.733,0.435
"BCEL-1","evosuite",3,120,113.5,0.374,0.366,0.185
"BCEL-6","evosuite",3,120,119.9,0.752,0.666,0.693
"BCEL-4","evosuite",3,120,117,0.898,0.802,0.559
"BCEL-7","evosuite",3,120,118.9,0.877,0.637,0.492
"BCEL-9","evosuite",3,120,59.4,0,0,0
"FREEHEP-10","evosuite",3,120,107.6,0.996,0.953,0.773
"FREEHEP-1","evosuite",3,120,116.1,0.973,0.89,0.373
"FREEHEP-2","evosuite",3,120,109.7,0.98,0.953,0.071
"FREEHEP-3","evosuite",3,120,117,0.887,0.747,0.143
"FREEHEP-8","evosuite",3,120,116.6,0.871,0.824,0.517
"FREEHEP-4","evosuite",3,120,118.2,0.642,0.624,0.246
"FREEHEP-6","evosuite",3,120,106,0.941,0.876,0.466
"FREEHEP-5","evosuite",3,120,111.7,0.886,0.684,0.523
"FREEHEP-7","evosuite",3,120,115.4,0.947,0.93,0.511
"FREEHEP-9","evosuite",3,120,107.4,0.186,0.225,0
"GSON-1","evosuite",3,120,86.9,0.83,0.685,0.629
"GSON-2","evosuite",3,120,100.7,0.502,0.323,0.341
"GSON-10","evosuite",3,120,102.1,0.797,0.621,0.532
"GSON-3","evosuite",3,120,102.2,0.926,0.804,0.781
"GSON-4","evosuite",3,120,122.5,0.241,0.189,0.128
"GSON-5","evosuite",3,120,97.6,0.484,0.326,0.336
"GSON-6","evosuite",3,120,94.8,0.876,0.864,0.72
"GSON-7","evosuite",3,120,94.1,0.982,0.824,0.92
"GSON-9","evosuite",3,120,101.8,0.659,0.538,0.646
"IMAGE-1","evosuite",3,120,117,0.674,0.553,0.214
"IMAGE-2","evosuite",3,120,115.7,0.942,0.883,0.628
"IMAGE-3","evosuite",3,120,116.1,0.437,0.284,0.097
"IMAGE-4","evosuite",3,120,112.2,0.789,0.758,0.634
"JXPATH-10","evosuite",3,120,116,0.237,0.222,0.189
"JXPATH-1","evosuite",3,120,107.7,0.635,0.768,0.68
"JXPATH-2","evosuite",3,120,113.6,0.753,0.744,0.651
"JXPATH-3","evosuite",3,120,105.8,0.844,0.828,0.863
"JXPATH-6","evosuite",3,120,114,0.541,0.485,0.513
"JXPATH-4","evosuite",3,120,99.1,0.887,0.83,0.75
"JXPATH-5","evosuite",3,120,100.7,0.956,0.866,0.896
"JXPATH-8","evosuite",3,120,97.7,0.516,0.524,0.427
"JXPATH-7","evosuite",3,120,5.5,0,0,0
"JXPATH-9","evosuite",3,120,98.2,0.978,0.911,0.598
"LA4J-10","evosuite",3,120,102.9,0.945,0.924,0.704
"LA4J-2","evosuite",3,120,114.1,0.839,0.791,0.147
"LA4J-5","evosuite",3,120,119.3,0.516,0.422,0.241
"LA4J-1","evosuite",3,120,120,0.885,0.772,0.558
"LA4J-4","evosuite",3,120,122.1,0.844,0.681,0.523
"LA4J-3","evosuite",3,120,101.5,0.216,0.171,0.104
"LA4J-6","evosuite",3,120,99.3,0.961,0.933,0.787
"LA4J-8","evosuite",3,120,122.5,0.847,0.754,0.727
"LA4J-7","evosuite",3,120,113.8,0.334,0.217,0.175
"LA4J-9","evosuite",3,120,112.7,0.718,0.784,0.242
"OKHTTP-1","evosuite",3,120,86.1,0.156,0.086,0.064
"OKHTTP-2","evosuite",3,120,94.3,0.39,0.5,0.48
"OKHTTP-3","evosuite",3,120,105,0.951,0.772,0.694
"OKHTTP-5","evosuite",3,120,83.1,0.254,0.111,0.12
"OKHTTP-6","evosuite",3,120,99.6,0.872,0.761,0.757
"OKHTTP-4","evosuite",3,120,103.2,0.626,0.537,0.544
"OKHTTP-7","evosuite",3,120,89.8,0.458,0.395,0.285
"OKHTTP-8","evosuite",3,120,7.3,0,0,0
"RE2J-1","evosuite",3,120,116,0.585,0.514,0.343
"RE2J-2","evosuite",3,120,118.5,0.929,0.919,0.673
"RE2J-3","evosuite",3,120,95.4,0.447,0.488,0.413
"RE2J-4","evosuite",3,120,93.9,0.93,0.947,0.911
"RE2J-5","evosuite",3,120,108.5,0.715,0.611,0.346
"RE2J-6","evosuite",3,120,103.7,0.584,0.567,0.509
"RE2J-7","evosuite",3,120,118.7,0.658,0.532,0.401
"RE2J-8","evosuite",3,120,112.9,0.98,0.928,0.756
"BCEL-10","jtexpert",3,120,103.6,0.686,0.606,0.577
"BCEL-2","jtexpert",3,120,114.3,0.058,0.02,0.004
"BCEL-5","jtexpert",3,120,102.4,0.041,0,0.014
"BCEL-8","jtexpert",3,120,103.3,0.852,0.805,0.75
"BCEL-3","jtexpert",3,120,106,0.857,0.728,0.705
"BCEL-1","jtexpert",3,120,3.1,0,0,0
"BCEL-6","jtexpert",3,120,102.6,0.758,0.574,0.686
"BCEL-4","jtexpert",3,120,3.5,0,0,0
"BCEL-7","jtexpert",3,120,2.6,0,0,0
"BCEL-9","jtexpert",3,120,109.6,0.827,0.732,0.573
"FREEHEP-10","jtexpert",3,120,134.4,0.554,0.504,0.336
"FREEHEP-1","jtexpert",3,120,115.9,0.042,0.017,0.008
"FREEHEP-2","jtexpert",3,120,108,0.105,0.042,0
"FREEHEP-3","jtexpert",3,120,112,0.133,0.031,0
"FREEHEP-8","jtexpert",3,120,114,0.59,0.486,0.354
"FREEHEP-4","jtexpert",3,120,105.9,0.189,0.193,0.081
"FREEHEP-6","jtexpert",3,120,106.6,0.123,0.024,0
"FREEHEP-5","jtexpert",3,120,148.7,0.617,0.387,0.318
"FREEHEP-7","jtexpert",3,120,109.6,0.119,0.013,0.023
"FREEHEP-9","jtexpert",3,120,112.8,0.108,0.031,0
"GSON-1","jtexpert",3,120,1.4,0,0,0
"GSON-2","jtexpert",3,120,1.3,0,0,0
"GSON-10","jtexpert",3,120,1.3,0,0,0
"GSON-3","jtexpert",3,120,1.3,0,0,0
"GSON-4","jtexpert",3,120,1.3,0,0,0
"GSON-5","jtexpert",3,120,1.5,0,0,0
"GSON-6","jtexpert",3,120,1.3,0,0,0
"GSON-7","jtexpert",3,120,1.3,0,0,0
"GSON-9","jtexpert",3,120,1.3,0,0,0
"IMAGE-1","jtexpert",3,120,105.4,0.555,0.383,0.448
"IMAGE-2","jtexpert",3,120,102.1,0.929,0.827,0.621
"IMAGE-3","jtexpert",3,120,3,0,0,0
"IMAGE-4","jtexpert",3,120,104.3,0.777,0.731,0.759
"JXPATH-10","jtexpert",3,120,100.9,0,0,0
"JXPATH-1","jtexpert",3,120,3.5,0,0,0
"JXPATH-2","jtexpert",3,120,100.9,0.21,0.174,0.208
"JXPATH-3","jtexpert",3,120,100.9,0.591,0.546,0.564
"JXPATH-6","jtexpert",3,120,104,0.802,0.731,0.68
"JXPATH-4","jtexpert",3,120,101,0.748,0.722,0.663
"JXPATH-5","jtexpert",3,120,100,0.277,0.28,0.333
"JXPATH-8","jtexpert",3,120,122.4,0.497,0.562,0.453
"JXPATH-7","jtexpert",3,120,163.5,0.531,0.383,0.228
"JXPATH-9","jtexpert",3,120,100.5,0,0,0
"LA4J-10","jtexpert",3,120,108,0.945,0.924,0.767
"LA4J-2","jtexpert",3,120,110,0.559,0.503,0.152
"LA4J-5","jtexpert",3,120,151.6,0.476,0.423,0.141
"LA4J-1","jtexpert",3,120,128,0.914,0.862,0.686
"LA4J-4","jtexpert",3,120,116.8,0.827,0.621,0.388
"LA4J-3","jtexpert",3,120,114.6,0,0,0
"LA4J-6","jtexpert",3,120,108.7,0.935,0.85,0.814
"LA4J-8","jtexpert",3,120,115,0.758,0.509,0.512
"LA4J-7","jtexpert",3,120,102.9,0,0,0
"LA4J-9","jtexpert",3,120,116.3,0.827,0.855,0.103
"OKHTTP-1","jtexpert",3,120,102.2,0.05,0.024,0.012
"OKHTTP-2","jtexpert",3,120,3.2,0,0,0
"OKHTTP-3","jtexpert",3,120,102.5,0.658,0.53,0.647
"OKHTTP-5","jtexpert",3,120,101.8,0.331,0.204,0.154
"OKHTTP-6","jtexpert",3,120,110,0.854,0.742,0.796
"OKHTTP-4","jtexpert",3,120,111.9,0.594,0.51,0.516
"OKHTTP-7","jtexpert",3,120,100.5,0.05,0,0
"OKHTTP-8","jtexpert",3,120,3.8,0,0,0
"RE2J-1","jtexpert",3,120,110.5,0.755,0.663,0.118
"RE2J-2","jtexpert",3,120,120,0.958,0.955,0.784
"RE2J-3","jtexpert",3,120,100.1,0.64,0.589,0.08
"RE2J-4","jtexpert",3,120,101.2,0.965,0.93,0.777
"RE2J-5","jtexpert",3,120,101,0.957,0.85,0.297
"RE2J-6","jtexpert",3,120,106.1,0.924,0.82,0.416
"RE2J-7","jtexpert",3,120,106.4,0.339,0.249,0.163
"RE2J-8","jtexpert",3,120,104.1,0.959,0.935,0.301
"BCEL-10","randoop",3,240,241.7,0,0,0
"BCEL-1","randoop",3,240,1.5,0,0,0
"BCEL-2","randoop",3,240,248.9,0.035,0,0
"BCEL-5","randoop",3,240,244.5,0.041,0,0.014
"BCEL-8","randoop",3,240,1.5,0,0,0
"BCEL-3","randoop",3,240,246,0.833,0.699,0
"BCEL-6","randoop",3,240,244.6,0.725,0.555,0.7
"BCEL-9","randoop",3,240,243.1,0.552,0.477,0.289
"BCEL-7","randoop",3,240,242.3,0.284,0.155,0.19
"BCEL-4","randoop",3,240,248.6,0.6,0.543,0.144
"FREEHEP-10","randoop",3,240,246.2,0.911,0.791,0.479
"FREEHEP-1","randoop",3,240,244.6,0.049,0.025,0.02
"FREEHEP-2","randoop",3,240,1.8,0,0,0
"FREEHEP-4","randoop",3,240,481,0,0,0
"FREEHEP-3","randoop",3,240,272.5,0.036,0,0
"FREEHEP-6","randoop",3,240,241.6,0.02,0,0
"FREEHEP-5","randoop",3,240,245,0.704,0.466,0
"FREEHEP-7","randoop",3,240,250.6,0.142,0.02,0.047
"FREEHEP-8","randoop",3,240,2.3,0,0,0
"FREEHEP-9","randoop",3,240,244.2,0.099,0.013,0
"GSON-1","randoop",3,240,241.8,0.095,0,0
"GSON-2","randoop",3,240,244.4,0.494,0.296,0
"GSON-10","randoop",3,240,247.9,0.359,0.097,0.116
"GSON-3","randoop",3,240,245.6,0.865,0.837,0.616
"GSON-4","randoop",3,240,241.6,0.027,0.002,0
"IMAGE-1","randoop",3,240,1.6,0,0,0
"IMAGE-2","randoop",3,240,243.6,0,0,0
"GSON-5","randoop",3,240,245.3,0.442,0.255,0
"GSON-6","randoop",3,240,245.5,0.187,0.139,0.129
"GSON-7","randoop",3,240,242.9,0.84,0.421,0.72
"GSON-9","randoop",3,240,241.4,0.032,0.016,0.014
"IMAGE-3","randoop",3,240,246.4,0.113,0.108,0.058
"IMAGE-4","randoop",3,240,248.3,0.094,0.022,0.065
"JXPATH-10","randoop",3,240,253.9,0.033,0.016,0.035
"JXPATH-1","randoop",3,240,255.9,0.06,0.04,0
"JXPATH-2","randoop",3,240,1.5,0,0,0
"JXPATH-3","randoop",3,240,1.5,0,0,0
"JXPATH-6","randoop",3,240,1.4,0,0,0
"JXPATH-4","randoop",3,240,241.5,0.136,0.107,0
"JXPATH-5","randoop",3,240,244.2,0.592,0.32,0.404
"LA4J-10","randoop",3,240,241.7,0,0,0
"LA4J-2","randoop",3,240,241.9,0,0,0
"LA4J-4","randoop",3,240,247.8,0.784,0.535,0.092
"LA4J-5","randoop",3,240,1.4,0,0,0
"LA4J-6","randoop",3,240,241.7,0,0,0
"JXPATH-8","randoop",3,240,244.8,0.243,0.28,0
"LA4J-1","randoop",3,240,245.5,0.838,0.817,0.366
"JXPATH-7","randoop",3,240,245.2,0.077,0.008,0.005
"JXPATH-9","randoop",3,240,241.4,0,0,0
"LA4J-3","randoop",3,240,246.5,0.79,0.755,0.057
"LA4J-7","randoop",3,240,244.6,0.566,0.547,0.02
"LA4J-8","randoop",3,240,245.1,0.847,0.72,0.29
"OKHTTP-1","randoop",3,240,241.5,0.033,0,0
"LA4J-9","randoop",3,240,244.6,0.011,0,0
"OKHTTP-3","randoop",3,240,245.3,0.52,0.328,0.366
"OKHTTP-2","randoop",3,240,245.8,0.272,0.266,0.323
"OKHTTP-4","randoop",3,240,241.8,0.156,0.129,0.154
"OKHTTP-5","randoop",3,240,241.7,0,0,0
"OKHTTP-6","randoop",3,240,242.7,0.359,0.2,0.457
"OKHTTP-7","randoop",3,240,241.4,0.05,0,0
"RE2J-1","randoop",3,240,241.6,0.128,0.065,0.059
"RE2J-3","randoop",3,240,241.7,0.031,0.017,0.034
"RE2J-2","randoop",3,240,262.4,0.909,0.898,0.003
"OKHTTP-8","randoop",3,240,1.4,0,0,0
"RE2J-4","randoop",3,240,1.3,0,0,0
"RE2J-6","randoop",3,240,242.1,0,0,0
"RE2J-5","randoop",3,240,241.3,0.068,0,0
"RE2J-7","randoop",3,240,244.2,0.304,0.182,0.12
"RE2J-8","randoop",3,240,244,0.944,0.891,0.053
"BCEL-10","t3",3,240,42.6,0.722,0.652,0
"BCEL-1","t3",3,240,162.1,0.026,0.034,0
"BCEL-2","t3",3,240,5.8,0,0,0
"BCEL-5","t3",3,240,4.6,0,0,0
"BCEL-8","t3",3,240,15.5,0.442,0.25,0.229
"BCEL-3","t3",3,240,95.3,0.797,0.738,0
"BCEL-6","t3",3,240,22,0.827,0.79,0.466
"BCEL-9","t3",3,240,91.4,0.64,0.629,0.23
"BCEL-7","t3",3,240,5.8,0,0,0
"BCEL-4","t3",3,240,245.4,0.488,0.401,0.081
"FREEHEP-10","t3",3,240,55.2,0.911,0.791,0.026
"FREEHEP-1","t3",3,240,11.6,0.049,0.034,0.008
"FREEHEP-2","t3",3,240,2.5,0,0,0
"FREEHEP-4","t3",3,240,245.5,0,0,0
"FREEHEP-3","t3",3,240,10.5,0.036,0,0
"FREEHEP-6","t3",3,240,4.8,0.02,0,0
"FREEHEP-5","t3",3,240,244.4,0.189,0.1,0.039
"FREEHEP-7","t3",3,240,14.6,0.142,0.02,0
"FREEHEP-8","t3",3,240,3.5,0,0,0
"FREEHEP-9","t3",3,240,8.2,0.099,0.013,0
"GSON-1","t3",3,240,6.8,0.095,0,0
"GSON-2","t3",3,240,245.6,0.625,0.462,0.28
"GSON-10","t3",3,240,11.1,0.359,0.097,0.025
"GSON-3","t3",3,240,14.2,0.829,0.683,0.218
"GSON-4","t3",3,240,248.2,0.271,0.23,0.06
"IMAGE-1","t3",3,240,6.3,0.032,0.005,0
"IMAGE-2","t3",3,240,9,0.921,0.916,0.083
"GSON-5","t3",3,240,245.9,0.957,0.746,0.449
"GSON-6","t3",3,240,55.9,0.763,0.802,0.137
"GSON-7","t3",3,240,22.5,0.84,0.385,0.513
"GSON-9","t3",3,240,6.7,0.032,0.016,0
"IMAGE-3","t3",3,240,18.3,0.327,0.17,0.008
"IMAGE-4","t3",3,240,74.4,0,0,0
"JXPATH-10","t3",3,240,9.2,0.271,0.208,0.062
"JXPATH-1","t3",3,240,10.3,0.057,0.039,0
"JXPATH-2","t3",3,240,20.9,0.504,0.437,0.303
"JXPATH-3","t3",3,240,9.7,0.774,0.703,0.401
"JXPATH-6","t3",3,240,244.5,0.256,0.246,0.22
"JXPATH-4","t3",3,240,7.3,0.179,0.205,0.032
"JXPATH-5","t3",3,240,9,0.845,0.713,0.444
"LA4J-10","t3",3,240,6.6,0.441,0.257,0.188
"LA4J-2","t3",3,240,175.2,0.061,0.052,0.009
"LA4J-4","t3",3,240,246.3,0,0,0
"LA4J-5","t3",3,240,246.9,0.217,0.219,0.038
"LA4J-6","t3",3,240,12.2,0.884,0.75,0.138
"JXPATH-8","t3",3,240,15.2,0.298,0.304,0.208
"LA4J-1","t3",3,240,30.9,0.873,0.896,0.055
"JXPATH-7","t3",3,240,245.1,0,0,0
"JXPATH-9","t3",3,240,17.2,0.426,0.38,0.213
"LA4J-3","t3",3,240,245.2,0.379,0.284,0.032
"LA4J-7","t3",3,240,245.5,0.511,0.377,0.043
"LA4J-8","t3",3,240,242.7,0.234,0.171,0.018
"OKHTTP-1","t3",3,240,2.8,0,0,0
"LA4J-9","t3",3,240,286.7,0.373,0.432,0.024
"OKHTTP-3","t3",3,240,8.9,0.207,0,0
"OKHTTP-2","t3",3,240,17,0.022,0,0
"OKHTTP-4","t3",3,240,245.2,0.016,0,0
"OKHTTP-5","t3",3,240,5.8,0.256,0.15,0.093
"OKHTTP-6","t3",3,240,2.6,0,0,0
"OKHTTP-7","t3",3,240,4.3,0.05,0,0
"RE2J-1","t3",3,240,15.4,0.277,0.18,0
"RE2J-3","t3",3,240,5.9,0.046,0.017,0.034
"RE2J-2","t3",3,240,50,0.799,0.779,0.281
"OKHTTP-8","t3",3,240,3,0,0,0
"RE2J-4","t3",3,240,6.2,0,0,0
"RE2J-6","t3",3,240,15.5,0,0,0
"RE2J-5","t3",3,240,7.5,0.068,0,0
"RE2J-7","t3",3,240,11.5,0.103,0.042,0
"RE2J-8","t3",3,240,47.3,0.955,0.901,0.041
"BCEL-10","evosuite",3,240,167.3,0.756,0.712,0.622
"BCEL-1","evosuite",3,240,190.7,0.174,0.172,0.167
"BCEL-2","evosuite",3,240,232.9,0.072,0.019,0.012
"BCEL-5","evosuite",3,240,178.3,0.663,0.537,0.507
"BCEL-8","evosuite",3,240,188.8,0.989,0.972,0.947
"BCEL-3","evosuite",3,240,225.9,0.882,0.785,0.443
"BCEL-6","evosuite",3,240,233,0.779,0.685,0.766
"BCEL-9","evosuite",3,240,152.6,0.238,0.231,0.175
"BCEL-7","evosuite",3,240,233.7,0.88,0.651,0.65
"BCEL-4","evosuite",3,240,233.7,0.904,0.809,0.598
"FREEHEP-10","evosuite",3,240,183,0.998,0.939,0.726
"FREEHEP-1","evosuite",3,240,217.5,0.991,0.925,0.402
"FREEHEP-2","evosuite",3,240,188.8,0.987,0.96,0.073
"FREEHEP-4","evosuite",3,240,226.9,0.808,0.793,0.317
"FREEHEP-3","evosuite",3,240,217.4,0.945,0.866,0.161
"FREEHEP-6","evosuite",3,240,173.7,0.951,0.882,0.5
"FREEHEP-5","evosuite",3,240,196.8,0.872,0.672,0.533
"FREEHEP-7","evosuite",3,240,221.3,0.923,0.944,0.614
"FREEHEP-8","evosuite",3,240,227.5,0.846,0.81,0.543
"FREEHEP-9","evosuite",3,240,222.6,0.531,0.49,0.166
"GSON-1","evosuite",3,240,160,0.83,0.703,0.657
"GSON-2","evosuite",3,240,181.7,0.532,0.366,0.363
"GSON-10","evosuite",3,240,168.9,0.797,0.617,0.523
"GSON-3","evosuite",3,240,175.5,0.943,0.829,0.823
"GSON-4","evosuite",3,240,248.8,0.33,0.274,0.194
"IMAGE-1","evosuite",3,240,209,0.648,0.533,0.28
"IMAGE-2","evosuite",3,240,194.2,0.947,0.877,0.722
"GSON-5","evosuite",3,240,186.3,0.508,0.386,0.376
"GSON-6","evosuite",3,240,190.1,0.848,0.864,0.618
"GSON-7","evosuite",3,240,164.5,0.985,0.833,0.926
"GSON-9","evosuite",3,240,162.2,0.584,0.466,0.587
"IMAGE-3","evosuite",3,240,222.2,0.35,0.267,0.144
"IMAGE-4","evosuite",3,240,189.9,0.815,0.793,0.554
"JXPATH-10","evosuite",3,240,217.6,0.605,0.521,0.395
"JXPATH-1","evosuite",3,240,192.1,0.642,0.775,0.683
"JXPATH-2","evosuite",3,240,209,0.717,0.709,0.625
"JXPATH-3","evosuite",3,240,186.9,0.849,0.833,0.843
"JXPATH-6","evosuite",3,240,211.1,0.819,0.847,0.826
"JXPATH-4","evosuite",3,240,164.3,0.913,0.852,0.782
"JXPATH-5","evosuite",3,240,164.8,0.962,0.88,0.88
"LA4J-10","evosuite",3,240,168.9,0.945,0.924,0.773
"LA4J-2","evosuite",3,240,217.8,0.85,0.813,0.102
"LA4J-4","evosuite",3,240,242.2,0.841,0.717,0.529
"LA4J-5","evosuite",3,240,244,0.602,0.544,0.34
"LA4J-6","evosuite",3,240,171.8,0.961,0.95,0.675
"JXPATH-8","evosuite",3,240,173.3,0.628,0.635,0.535
"LA4J-1","evosuite",3,240,232.1,0.873,0.775,0.647
"JXPATH-7","evosuite",3,240,5.4,0,0,0
"JXPATH-9","evosuite",3,240,187.7,0.919,0.853,0.557
"LA4J-3","evosuite",3,240,208.8,0.483,0.388,0.27
"LA4J-7","evosuite",3,240,163.5,0,0,0
"LA4J-8","evosuite",3,240,242.4,0.901,0.808,0.827
"OKHTTP-1","evosuite",3,240,161.4,0.169,0.144,0.104
"LA4J-9","evosuite",3,240,199.6,0.767,0.769,0.279
"OKHTTP-3","evosuite",3,240,173,0.857,0.747,0.68
"OKHTTP-2","evosuite",3,240,167.2,0.39,0.5,0.49
"OKHTTP-4","evosuite",3,240,176,0.646,0.559,0.553
"OKHTTP-5","evosuite",3,240,162.7,0.399,0.238,0.19
"OKHTTP-6","evosuite",3,240,178.5,0.898,0.833,0.802
"OKHTTP-7","evosuite",3,240,157.9,0.475,0.427,0.343
"RE2J-1","evosuite",3,240,220.5,0.669,0.599,0.438
"RE2J-3","evosuite",3,240,198.6,0.442,0.488,0.436
"RE2J-2","evosuite",3,240,236.7,0.946,0.94,0.696
"OKHTTP-8","evosuite",3,240,6.6,0,0,0
"RE2J-4","evosuite",3,240,165.4,0.934,0.951,0.92
"RE2J-6","evosuite",3,240,172.4,0.882,0.837,0.692
"RE2J-5","evosuite",3,240,199.5,0.737,0.658,0.368
"RE2J-7","evosuite",3,240,226.5,0.585,0.481,0.391
"RE2J-8","evosuite",3,240,212.9,0.977,0.914,0.81
"BCEL-10","jtexpert",3,240,199.1,0.717,0.643,0.617
"BCEL-1","jtexpert",3,240,3.8,0,0,0
"BCEL-2","jtexpert",3,240,216.6,0.064,0.023,0.005
"BCEL-5","jtexpert",3,240,198.2,0.041,0,0.014
"BCEL-8","jtexpert",3,240,200.1,0.836,0.777,0.812
"BCEL-3","jtexpert",3,240,202.3,0.869,0.742,0.713
"BCEL-6","jtexpert",3,240,198.4,0.758,0.574,0.706
"BCEL-9","jtexpert",3,240,209,0.858,0.78,0.596
"BCEL-7","jtexpert",3,240,2.8,0,0,0
"BCEL-4","jtexpert",3,240,3.6,0,0,0
"FREEHEP-10","jtexpert",3,240,249.6,0.635,0.601,0.437
"FREEHEP-1","jtexpert",3,240,206.6,0.454,0.298,0.022
"FREEHEP-2","jtexpert",3,240,202.8,0.105,0.042,0
"FREEHEP-4","jtexpert",3,240,205.6,0.379,0.386,0.102
"FREEHEP-3","jtexpert",3,240,213.7,0.134,0.035,0
"FREEHEP-6","jtexpert",3,240,203.4,0.072,0.012,0
"FREEHEP-5","jtexpert",3,240,254.5,0.638,0.424,0.387
"FREEHEP-7","jtexpert",3,240,210.6,0.134,0.02,0.023
"FREEHEP-8","jtexpert",3,240,208,0.599,0.518,0.386
"FREEHEP-9","jtexpert",3,240,210.5,0.129,0.067,0
"GSON-1","jtexpert",3,240,1.3,0,0,0
"GSON-2","jtexpert",3,240,1.4,0,0,0
"GSON-10","jtexpert",3,240,1.3,0,0,0
"GSON-3","jtexpert",3,240,1.3,0,0,0
"GSON-4","jtexpert",3,240,1.4,0,0,0
"IMAGE-1","jtexpert",3,240,202.7,0.562,0.388,0.467
"IMAGE-2","jtexpert",3,240,199.1,0.934,0.827,0.614
"GSON-5","jtexpert",3,240,1.4,0,0,0
"GSON-6","jtexpert",3,240,1.3,0,0,0
"GSON-7","jtexpert",3,240,1.5,0,0,0
"GSON-9","jtexpert",3,240,1.3,0,0,0
"IMAGE-3","jtexpert",3,240,3,0,0,0
"IMAGE-4","jtexpert",3,240,199.2,0.772,0.726,0.75
"JXPATH-10","jtexpert",3,240,196.6,0,0,0
