tool,"benchmark","budget",runs,tgen,avgcovi,avgcovb,avgcovm
"kex-reflection","FASTJSON-15",120,1,2.723,0,0,0
"kex-reflection","FASTJSON-17",30,10,1.5806,0.125,0.5,0.16666668
"kex-reflection","FASTJSON-17",120,10,1.5358,0.1125,0.45,0.150000012
"kex-reflection","FASTJSON-19",30,10,32.5736,0.22058825,0.211363644,0.37931034
"kex-reflection","FASTJSON-19",120,10,77.4635,0.251470575,0.225,0.43448274
"kex-reflection","FASTJSON-25",30,10,47.9948,0.55813957,0,0
"kex-reflection","FASTJSON-25",120,10,91.021,0.606976776,0.225,0.225
"kex-reflection","FASTJSON-26",30,10,32.9048,0.06060606,0.031746035,0.036231883
"kex-reflection","FASTJSON-26",120,10,89.7537,0.113636358,0.121428576,0.123913044
"kex-reflection","FASTJSON-31",30,10,35.1614,0.006598241,0,0
"kex-reflection","FASTJSON-31",120,10,111.8681,0.0059384169,0,0
"kex-reflection","FASTJSON-32",30,10,61.0079,0.18571428,0.071428576,0.1
"kex-reflection","FASTJSON-32",120,10,118.9672,0.167142852,0.0642857184,0.09
"kex-reflection","FASTJSON-39",30,10,7.0363,0.13333334,0.05,0.068965516
"kex-reflection","FASTJSON-39",120,10,6.5771,0.120000006,0.045,0.0620689644
"kex-reflection","FASTJSON-4",30,10,25.768,0.16666668,0,0.05555556
"kex-reflection","FASTJSON-4",120,10,23.679,0.150000012,0,0.050000004
"kex-reflection","FASTJSON-49",30,10,7.2389,0.39285713,0.14285715,0.14285715
"kex-reflection","FASTJSON-49",120,10,7.0123,0.353571417,0.128571435,0.128571435
"kex-reflection","FASTJSON-50",30,10,34.1238,0.0392819425,0.0205263144,0.0238095234
"kex-reflection","FASTJSON-50",120,9,154.084666666667,0.0436466027777778,0.022807016,0.026455026
"kex-reflection","FASTJSON-59",30,10,2.4568,0.280645164,0.174193533,0.196153848
"kex-reflection","FASTJSON-59",120,10,2.5434,0.31182796,0.19354837,0.21794872
"kex-reflection","FASTJSON-64",30,10,29.6238,0.316216224,0.40833333,0.38671875
"kex-reflection","FASTJSON-64",120,9,66.1725555555556,0.42162163,0.537037,0.5078125
"kex-reflection","FASTJSON-72",30,10,3.0023,0.075000006,0.110377368,0.11150442
"kex-reflection","FASTJSON-72",120,10,3.0613,0.08333334,0.12264152,0.1238938
"kex-reflection","FASTJSON-79",30,9,31.2154444444444,0.26254827,0.04146342,0.11242603
"kex-reflection","FASTJSON-79",120,10,124.2701,0.276447888,0.0568292703,0.1337278105
"kex-reflection","FASTJSON-85",30,10,20.8836,0.08571429,0,0.05
"kex-reflection","FASTJSON-85",120,10,21.803,0.08571429,0,0.05
"kex-reflection","FASTJSON-9",30,10,7.2772,0.42105263,0.22222223,0.60000004
"kex-reflection","FASTJSON-9",120,10,6.6479,0.378947367,0.200000007,0.540000036
"kex-reflection","FASTJSON-93",30,9,4.10388888888889,0.76712326,0.7083333,0.7808219
"kex-reflection","FASTJSON-93",120,10,4.306,0.76712326,0.7083333,0.7808219
"kex-reflection","GUAVA-110",30,10,19.7416,0.7055556,0.67743906,0.7539682
"kex-reflection","GUAVA-110",120,10,20.8629,0.7055556,0.6768293,0.7539682
"kex-reflection","GUAVA-114",30,10,35.7325,0,0,0
"kex-reflection","GUAVA-114",120,10,123.8705,0,0,0
"kex-reflection","GUAVA-115",30,10,12.3894,0.0327272715,0,0.0219512178
"kex-reflection","GUAVA-115",120,10,12.4253,0.036363635,0,0.024390242
"kex-reflection","GUAVA-153",30,10,1.0094,0,0,0
"kex-reflection","GUAVA-153",120,10,1.0101,0,0,0
"kex-reflection","GUAVA-174",30,10,1.0102,0,0,0
"kex-reflection","GUAVA-174",120,10,1.01,0,0,0
"kex-reflection","GUAVA-197",30,10,8.456,0.721333336,0.75384615,0.7945652
"kex-reflection","GUAVA-197",120,10,8.8475,0.72,0.75,0.79347824
"kex-reflection","GUAVA-21",30,10,32.583,0,0,0
"kex-reflection","GUAVA-21",120,10,52.0692,0.13846154,0.05,0
"kex-reflection","GUAVA-249",30,10,2.8303,0.1,0.125,0.16666668
"kex-reflection","GUAVA-249",120,10,2.9101,0.1,0.125,0.16666668
"kex-reflection","GUAVA-260",30,10,34.1137,0,0,0
"kex-reflection","GUAVA-260",120,10,123.6045,0,0,0
"kex-reflection","GUAVA-275",30,10,26.7156,0.26666668,0.15789473,0.21333334
"kex-reflection","GUAVA-275",120,10,27.9142,0.26666668,0.15789473,0.21333334
"kex-reflection","GUAVA-45",30,10,10.7305,0.73592234,0.84999994,0.840601488
"kex-reflection","GUAVA-45",120,10,8.4265,0.73689322,0.85147052,0.841353374
"kex-reflection","GUAVA-6",30,10,8.3682,0.4347826,0.36842106,0.46341465
"kex-reflection","GUAVA-6",120,10,8.4188,0.4347826,0.36842106,0.46341465
"kex-reflection","GUAVA-71",30,10,33.2423,0,0,0
"kex-reflection","GUAVA-71",120,10,124.0151,0,0,0
"kex-reflection","GUAVA-78",30,10,2.9425,0.30666668,0.42307693,0.30357143
"kex-reflection","GUAVA-78",120,10,2.9945,0.30666668,0.42307693,0.30357143
"kex-reflection","GUAVA-85",30,10,2.0209,0.33333336,0,0
"kex-reflection","GUAVA-85",120,10,1.9719,0.33333336,0,0
"kex-reflection","SEATA-12",30,10,12.9586,0.4,0.125,0.14285715
"kex-reflection","SEATA-12",120,10,12.3673,0.4,0.125,0.14285715
"kex-reflection","SEATA-14",30,10,35.2098,0.25263157,0.09375,0.23809525
"kex-reflection","SEATA-14",120,10,71.0596,0.34421053,0.09375,0.25000001
"kex-reflection","SEATA-15",30,10,38.2938,0.12745099,0.11363637,0.11904762
"kex-reflection","SEATA-15",120,10,124.9997,0.12745099,0.11363637,0.11904762
"kex-reflection","SEATA-16",30,10,2.5871,0.42857143,0,0
"kex-reflection","SEATA-16",120,10,2.3989,0.42857143,0,0
"kex-reflection","SEATA-19",30,10,32.7799,0.064516125,0,0.04347826
"kex-reflection","SEATA-19",120,10,97.4294,0.08064516,0,0.06521739
"kex-reflection","SEATA-21",30,10,33.2005,0.028436017,0.022727273,0.026666667
"kex-reflection","SEATA-21",120,10,123.8383,0,0,0
"kex-reflection","SEATA-24",30,10,32.6581,0.23863636,0.045454545,0.26666668
"kex-reflection","SEATA-24",120,10,43.9611,0.26136362,0.045454545,0.26666668
"kex-reflection","SEATA-25",30,10,32.7434,0.06666667,0,0
"kex-reflection","SEATA-25",120,10,94.6069,0.17833334,0.08333334,0.163333346
"kex-reflection","SEATA-26",30,10,33.2544,0.0061728394,0,0
"kex-reflection","SEATA-26",120,10,122.0644,0,0,0
"kex-reflection","SEATA-29",30,10,33.3043,0.073529415,0,0
"kex-reflection","SEATA-29",120,10,124.7033,0.14705883,0.04166667,0.09090909
"kex-reflection","SEATA-32",30,10,12.4757,0.19444445,0,0.17647058
"kex-reflection","SEATA-32",120,10,12.462,0.19444445,0,0.17647058
"kex-reflection","SEATA-4",30,10,3.0046,0.54545456,0.30000002,0.53846157
"kex-reflection","SEATA-4",120,10,2.3977,0.54545456,0.30000002,0.53846157
"kex-reflection","SEATA-6",30,10,32.5271,0.023529413,0,0
"kex-reflection","SEATA-6",120,10,66.4395,0.469411762,0.4375,0.530000024
"kex-reflection","SEATA-8",30,10,9.5642,0.2173913,0.071428576,0.17391304
"kex-reflection","SEATA-8",120,10,8.9886,0.2173913,0.071428576,0.17391304
"kex-reflection","SEATA-9",30,10,10.2505,0.037037036,0,0
"kex-reflection","SEATA-9",120,10,9.0846,0.037037036,0,0
"kex-reflection","SPOON-101",30,10,2.5489,0.35294117,0.33333336,0.7352941
"kex-reflection","SPOON-101",120,10,2.5872,0.35294117,0.33333336,0.7352941
"kex-reflection","SPOON-103",30,10,35.6737,0.511111126,0.5,0.558620684
"kex-reflection","SPOON-103",120,10,57.7368,0.6888889,0.6666667,0.7241379
"kex-reflection","SPOON-107",30,10,2.9014,0.1923077,0,0.03846154
"kex-reflection","SPOON-107",120,10,2.987,0.1923077,0,0.03846154
"kex-reflection","SPOON-11",30,10,33.5463,0.29493088,0.24285715,0.24793388
"kex-reflection","SPOON-11",120,10,92.1964,0.325345626,0.27142859,0.285950415
"kex-reflection","SPOON-13",30,10,32.1886,0.34482758,0.3846154,0.425
"kex-reflection","SPOON-13",120,10,43.4896,0.486206876,0.5,0.502499996
"kex-reflection","SPOON-151",30,10,31.2932,0.05263158,0.075000005,0.17948719
"kex-reflection","SPOON-151",120,10,124.8411,0.14473684,0.1,0.23076923
"kex-reflection","SPOON-155",30,10,7.8601,0.16,0.125,0.13333334
"kex-reflection","SPOON-155",120,10,7.9986,0.16,0.125,0.13333334
"kex-reflection","SPOON-157",30,10,31.4003,0.14685315,0,0.017964072
"kex-reflection","SPOON-157",120,10,64.4201,0.15011655,0,0.0185628746
"kex-reflection","SPOON-159",30,10,20.7765,0.03846154,0.045454545,0
"kex-reflection","SPOON-159",120,10,21.54,0.03846154,0.045454545,0
"kex-reflection","SPOON-163",30,10,32.5738,0,0,0
"kex-reflection","SPOON-163",120,10,123.7066,0,0,0
"kex-reflection","SPOON-165",30,10,7.0223,0.520000016,0.675,0.56666666
"kex-reflection","SPOON-165",120,10,7.3357,0.46666668,0.625,0.5
"kex-reflection","SPOON-167",30,10,2.1779,0.9615385,0.75,0.9444444
"kex-reflection","SPOON-167",120,10,2.1578,0.9615385,0.75,0.9444444
"kex-reflection","SPOON-169",30,10,26.9339,0.269999986,0.22222223,0.306000014
"kex-reflection","SPOON-169",120,10,28.5867,0.264999982,0.22222223,0.302000018
"kex-reflection","SPOON-19",30,10,1.8561,0,0,0
"kex-reflection","SPOON-19",120,10,1.9044,0,0,0
"kex-reflection","SPOON-9",30,10,3.0429,0.34615387,0.25,0.3548387
"kex-reflection","SPOON-9",120,10,3.0329,0.34615387,0.25,0.3548387
"randoop","FASTJSON-104",30,10,31.7541,0.3780488,0.1,0.43589745
"randoop","FASTJSON-104",120,10,122.1971,0.3780488,0.1,0.43589745
"randoop","FASTJSON-105",30,10,31.427,0.10828026,0.17460318,0
"randoop","FASTJSON-105",120,10,121.4259,0.10828026,0.17460318,0
"randoop","FASTJSON-15",30,10,31.8878,0.770332484,0.67629628,0
"randoop","FASTJSON-15",120,10,122.8466,0.7928389,0.6851852,0
"randoop","FASTJSON-17",30,10,32.607,0.125,0.5,0.16666668
"randoop","FASTJSON-17",120,10,122.6188,0.125,0.5,0.16666668
"randoop","FASTJSON-19",30,10,31.4052,0.029411764,0,0
"randoop","FASTJSON-19",120,10,121.4055,0.029411764,0,0
"randoop","FASTJSON-25",30,10,32.1724,0.58139534,0,0
"randoop","FASTJSON-25",120,10,123.4627,0.58139534,0,0
"randoop","FASTJSON-26",30,10,32.9295,0.065656567,0.09523809,0.10144927
"randoop","FASTJSON-26",120,10,127.3005,0.065656567,0.09523809,0.10144927
"randoop","FASTJSON-31",30,9,32.124,0.008797654,0,0
"randoop","FASTJSON-31",120,10,121.5399,0.008797654,0,0
"randoop","FASTJSON-32",30,10,31.4575,0.18571428,0.071428576,0.1
"randoop","FASTJSON-32",120,10,121.4178,0.18571428,0.071428576,0.1
"randoop","FASTJSON-39",30,10,32.7669,0.06666667,0,0.034482758
"randoop","FASTJSON-39",120,10,126.744,0.06666667,0,0.034482758
"randoop","FASTJSON-4",30,10,32.7639,0.08333334,0,0.05555556
"randoop","FASTJSON-4",120,10,126.6354,0.08333334,0,0.05555556
"randoop","FASTJSON-49",30,10,31.7697,0.14285715,0,0
"randoop","FASTJSON-49",120,10,122.4268,0.14285715,0,0
"randoop","FASTJSON-50",30,10,31.757,0.182365362,0.108771925,0
"randoop","FASTJSON-50",120,10,122.2349,0.196515314,0.132807023,0
"randoop","FASTJSON-59",30,10,31.8965,0.49462364,0.29032257,0.14102565
"randoop","FASTJSON-59",120,10,121.906,0.49462364,0.29032257,0.14102565
"randoop","FASTJSON-64",30,10,31.6777,0.6972973,0.5092593,0
"randoop","FASTJSON-64",120,10,121.9991,0.736216212,0.537037,0
"randoop","FASTJSON-72",30,10,32.7623,0.020833335,0.037735848,0.053097343
"randoop","FASTJSON-72",120,10,126.1541,0.020833335,0.037735848,0.053097343
"randoop","FASTJSON-79",30,10,31.9529,0.46332047,0.20731707,0
"randoop","FASTJSON-79",120,10,122.3707,0.46332047,0.20731707,0
"randoop","FASTJSON-85",30,10,32.6827,0.05714286,0,0.05
"randoop","FASTJSON-85",120,10,126.4529,0.05714286,0,0.05
"randoop","FASTJSON-9",30,10,32.7383,0.2631579,0.11111112,0.53333336
"randoop","FASTJSON-9",120,10,126.5667,0.2631579,0.11111112,0.53333336
"randoop","FASTJSON-93",30,10,31.5685,0.98630135,0.9166667,0.7808219
"randoop","FASTJSON-93",120,10,121.7858,0.98630135,0.9166667,0.8082192
"randoop","GUAVA-110",30,10,36.4148,0.6388889,0.5304878,0.6111111
"randoop","GUAVA-110",120,10,135.0057,0.6555556,0.56707317,0
"randoop","GUAVA-114",30,10,31.9627,0.7457627,0.5714286,0
"randoop","GUAVA-114",120,10,123.3478,0.7457627,0.5714286,0
"randoop","GUAVA-115",30,10,31.286,0.009090909,0,0
"randoop","GUAVA-115",120,10,121.2895,0.009090909,0,0
"randoop","GUAVA-153",30,10,31.7332,0.700000015,0.6,0
"randoop","GUAVA-153",120,10,121.8616,0.76190475,0.75,0
"randoop","GUAVA-174",30,10,31.5223,0.4050633,0.33333336,0.36764706
"randoop","GUAVA-174",120,10,121.9009,0.4050633,0.33333336,0.36764706
"randoop","GUAVA-197",30,10,31.5722,0.893333328,0.87307698,0.921739152
"randoop","GUAVA-197",120,10,121.9435,0.958666664,0.92115382,0.966304346
"randoop","GUAVA-21",30,10,31.2909,0.13846154,0.05,0.04347826
"randoop","GUAVA-21",120,10,121.2924,0.13846154,0.05,0.04347826
"randoop","GUAVA-249",30,10,31.6072,0.92,0.8125,0.9
"randoop","GUAVA-249",120,10,121.7774,0.92,0.8125,0.9
"randoop","GUAVA-260",30,10,31.8146,0.3139535,0.19444445,0
"randoop","GUAVA-260",120,10,122.5162,0.3139535,0.19444445,0
"randoop","GUAVA-275",30,10,31.5293,0.9166667,0.8157895,0.94666664
"randoop","GUAVA-275",120,10,121.8343,0.93333336,0.8684211,0.96
"randoop","GUAVA-45",30,10,31.6672,0.9611651,0.94117645,0.9774436
"randoop","GUAVA-45",120,10,122.3229,0.9611651,0.94117645,0.9774436
"randoop","GUAVA-6",30,10,31.306,0.28260868,0.21052631,0.34146343
"randoop","GUAVA-6",120,10,121.3017,0.28260868,0.21052631,0.34146343
"randoop","GUAVA-71",30,10,31.7166,0.4920635,0.5,0
"randoop","GUAVA-71",120,10,122.042,0.4920635,0.5,0
"randoop","GUAVA-78",30,10,31.7218,0.42666668,0.46153847,0.42857143
"randoop","GUAVA-78",120,10,122.6754,0.42666668,0.46153847,0.42857143
"randoop","GUAVA-85",30,10,31.5464,0.96666664,0.9166667,1
"randoop","GUAVA-85",120,10,121.7177,1,1,1
"randoop","SEATA-12",30,10,32.0645,0.72,0.625,0.7142857
"randoop","SEATA-12",120,10,122.4867,0.72,0.625,0.7142857
"randoop","SEATA-14",30,10,31.8457,0.7368421,0.6875,0.6428571
"randoop","SEATA-14",120,10,124.4677,0.7368421,0.6875,0.6428571
"randoop","SEATA-15",30,10,32.2381,0.009803922,0,0
"randoop","SEATA-15",120,10,194.4688,0.0009803922,0,0
"randoop","SEATA-16",30,10,31.2986,0.8571429,0.75,0.60000004
"randoop","SEATA-16",120,10,121.3359,0.8571429,0.75,0.60000004
"randoop","SEATA-19",30,10,31.8528,0.29032257,0.15384616,0.15217391
"randoop","SEATA-19",120,10,123.3595,0.29032257,0.15384616,0.15217391
"randoop","SEATA-21",30,10,31.8651,0.018957347,0.022727273,0
"randoop","SEATA-21",120,10,123.3776,0.018957347,0.022727273,0
"randoop","SEATA-24",30,10,31.8994,0.5568182,0.31818182,0.46666668
"randoop","SEATA-24",120,10,124.6018,0.5568182,0.31818182,0.46666668
"randoop","SEATA-25",30,10,31.3009,0.05,0,0
"randoop","SEATA-25",120,10,121.3235,0.05,0,0
"randoop","SEATA-26",30,10,32.2284,0.0061728394,0,0
"randoop","SEATA-26",120,10,125.186,0.0061728394,0,0
"randoop","SEATA-29",30,10,38.9397,0.029411766,0.008333334,0.013636364
"randoop","SEATA-29",120,10,131.9811,0.029411766,0.008333334,0.013636364
"randoop","SEATA-32",30,10,31.5787,0.8333333,0.8333333,0.882353
"randoop","SEATA-32",120,10,122.059,0.8333333,0.8333333,0.882353
"randoop","SEATA-4",30,10,31.6762,0.63636364,0.4,0.61538464
"randoop","SEATA-4",120,10,122.2838,0.63636364,0.4,0.61538464
"randoop","SEATA-6",30,10,32.2977,0.47058823,0.25,0.53333336
"randoop","SEATA-6",120,10,122.3705,0.47058823,0.25,0.53333336
"randoop","SEATA-8",30,10,31.5704,0.2173913,0.071428576,0.17391304
"randoop","SEATA-8",120,10,121.8246,0.2173913,0.071428576,0.17391304
"randoop","SEATA-9",30,10,32.0594,0.25925926,0,0
"randoop","SEATA-9",120,10,123.8342,0.25925926,0,0
"randoop","SPOON-101",30,10,31.7766,0.6470589,0.33333336,0.7352941
"randoop","SPOON-101",120,10,122.1591,0.6470589,0.33333336,0.7352941
"randoop","SPOON-103",30,10,31.806,0.6666667,0.5,0
"randoop","SPOON-103",120,10,122.1497,0.6666667,0.5,0
"randoop","SPOON-107",30,10,31.5838,0.1923077,0,0.03846154
"randoop","SPOON-107",120,10,121.7587,0.1923077,0,0.03846154
"randoop","SPOON-11",30,10,31.6071,0.61751152,0.42857143,0
"randoop","SPOON-11",120,10,121.8945,0.61751152,0.42857143,0
"randoop","SPOON-13",30,10,31.8066,0.9137931,0.8461539,0
"randoop","SPOON-13",120,10,122.0935,0.9827586,0.9615385,0
"randoop","SPOON-151",30,10,31.9552,0.22368422,0.075000005,0.23076923
"randoop","SPOON-151",120,10,74.3522,0,0,0
"randoop","SPOON-155",30,10,31.8809,0.32,0.125,0
"randoop","SPOON-155",120,10,122.5543,0.32,0.125,0
"randoop","SPOON-157",30,10,32.4511,0.22843822,0,0
"randoop","SPOON-157",120,10,125.0719,0.22843822,0,0
"randoop","SPOON-159",30,10,32.8626,0.34615387,0.045454545,0.0625
"randoop","SPOON-159",120,10,127.0389,0.34615387,0.045454545,0.0625
"randoop","SPOON-163",30,10,31.7018,0.5263158,0.4,0
"randoop","SPOON-163",120,10,122.1687,0.5263158,0.4,0
"randoop","SPOON-165",30,10,32.6965,0.2,0.125,0.16666668
"randoop","SPOON-165",120,10,125.7885,0.2,0.125,0.16666668
"randoop","SPOON-167",30,10,31.5959,0.8461539,0.625,0.6666667
"randoop","SPOON-167",120,10,121.9663,0.8461539,0.625,0.6666667
"randoop","SPOON-169",30,10,31.8229,0.4625,0.33333336,0
"randoop","SPOON-169",120,10,122.235,0.5125,0.33333336,0
"randoop","SPOON-19",30,10,31.9874,0.09090909,0,0
"randoop","SPOON-19",120,10,121.4603,0.09090909,0,0
"randoop","SPOON-9",30,10,31.9782,0.80769226,0.7321429,0
"randoop","SPOON-9",120,10,123.4277,0.80769226,0.7321429,0
"utbot","FASTJSON-104",30,6,29.219,0,0,0
"utbot","FASTJSON-104",120,10,65.8692,0,0,0
"utbot","FASTJSON-105",30,6,24.3016666666667,0.09766455,0.119047616666667,0.0822222266666667
"utbot","FASTJSON-105",120,10,87.767,0,0,0
"utbot","FASTJSON-15",30,3,19.0176666666667,0.661551556666667,0.57037035,0
"utbot","FASTJSON-17",30,8,14.442125,0.125,0.5,0.16666668
"utbot","FASTJSON-17",120,10,53.3422,0.125,0.5,0.16666668
"utbot","FASTJSON-19",30,8,18.81475,0.415441165,0.45170455,0.6034482425
"utbot","FASTJSON-19",120,10,62.7471,0.50294115,0.565909092,0.43448274
"utbot","FASTJSON-25",30,8,8.8665,0.6511628,0.08333334,0.125
"utbot","FASTJSON-25",120,10,24.795,0.6511628,0.08333334,0.1125
"utbot","FASTJSON-26",30,8,23.204625,0.19760101625,0.18055555875,0.2563405725
"utbot","FASTJSON-26",120,10,85.4104,0.243434348,0.208730166,0
"utbot","FASTJSON-31",30,8,24.920625,0.0436217015,0.03046482425,0.017945544625
"utbot","FASTJSON-31",120,10,94.8025,0.0834310861,0.0615577898,0.0519801987
"utbot","FASTJSON-32",30,8,13.354375,0.071428576,0,0
"utbot","FASTJSON-32",120,10,14.0269,0.071428576,0,0
"utbot","FASTJSON-39",30,8,20.48125,0.4472222275,0.3562500125,0.0431034475
"utbot","FASTJSON-39",120,10,81.8694,0.44444447,0.455,0.224137935
"utbot","FASTJSON-4",30,8,16.51675,0.35763890875,0.1484375,0.298611125
"utbot","FASTJSON-4",120,10,63.931,0.488888908,0.33125,0.450000007
"utbot","FASTJSON-49",30,8,14.49575,0.25,0.107142863,0
"utbot","FASTJSON-49",120,10,53.2261,0.335714296,0.1857142912,0
"utbot","FASTJSON-50",30,8,26.0705,0.10150475125,0.0747807,0.09589947375
"utbot","FASTJSON-50",120,10,87.8137,0,0,0
"utbot","FASTJSON-59",30,8,17.5105,0.9784946,0.91532257625,0.70833334375
"utbot","FASTJSON-59",120,10,51.3179,1,0.9677419,0.755128181
"utbot","FASTJSON-64",30,8,23.302,0.3128378325,0.15509259375,0
"utbot","FASTJSON-64",120,10,100.4492,0,0,0
"utbot","FASTJSON-72",30,7,20.2511428571429,0.173363098571429,0.0646900277142857,0.144121365714286
"utbot","FASTJSON-72",120,10,84.4507,0.057291666,0.032075472,0.05132743
"utbot","FASTJSON-79",30,7,35.4437142857143,0,0,0
"utbot","FASTJSON-79",120,10,91.3686,0.106177602,0.061463415,0
"utbot","FASTJSON-85",30,7,18.169,0.2857143,0.15000001,0
"utbot","FASTJSON-85",120,10,69.8203,0.43714287,0.325000002,0
"utbot","FASTJSON-9",30,8,11.06625,0.5394736925,0.3541666875,0
"utbot","FASTJSON-9",120,10,53.1407,0.463157909,0.327777801,0.260000014
"utbot","FASTJSON-93",30,6,9.53266666666667,0.981735133333333,0.916666666666667,0.691780826666667
"utbot","FASTJSON-93",120,10,10.6566,1,1,0.7534247
"utbot","GUAVA-110",30,6,21.6228333333333,0.7425926,0.709349566666667,0.761904733333333
"utbot","GUAVA-110",120,10,82.9982,0.836111101,0.8,0.85238094
"utbot","GUAVA-114",30,6,19.1476666666667,0.398305078333333,0.369047623333333,0.299019621666667
"utbot","GUAVA-114",120,10,85.7218,0.318644063,0.228571436,0.235294121
"utbot","GUAVA-115",30,6,17.9136666666667,0.324242433333333,0.705128226666667,0.398373956666667
"utbot","GUAVA-115",120,10,70.3303,0.31818182,0.69230774,0.39024387
"utbot","GUAVA-153",30,6,19.5055,0.468253986666667,0.75,0.0833333333333333
"utbot","GUAVA-153",120,10,86.6338,0.080952385,0.1,0
"utbot","GUAVA-174",30,6,23.3418333333333,0.377637126666667,0.203703711666667,0.2450980275
"utbot","GUAVA-174",120,10,79.3022,0.593670878,0.38611112,0.49852941
"utbot","GUAVA-197",30,6,17.7805,0.948888896666667,0.91025646,0.97463768
"utbot","GUAVA-197",120,10,55.2816,0.981333364,0.9807692,0.99565216
"utbot","GUAVA-21",30,6,20.718,0,0,0
"utbot","GUAVA-21",120,10,82.6059,0,0,0
"utbot","GUAVA-249",30,6,10.4218333333333,0.57333334,0.520833333333333,0.68333335
"utbot","GUAVA-249",120,10,54.0138,0.582,0.5,0.7
"utbot","GUAVA-260",30,7,5.44185714285714,0.207641211,0.130952384285714,0
"utbot","GUAVA-260",120,10,13.3546,0.366279071,0.308333342,0
"utbot","GUAVA-275",30,6,13.4336666666667,0.875,0.938596486666667,0.837777773333333
"utbot","GUAVA-275",120,10,34.9724,0.81,0.8684211,0.80800002
"utbot","GUAVA-45",30,6,18.953,0.92394825,0.84313721,0.9461153
"utbot","GUAVA-45",120,10,56.4717,0.9368932,0.882353,0.9586466
"utbot","GUAVA-6",30,6,21.9666666666667,0.5869565,0.39473686,0.6585366
"utbot","GUAVA-6",120,10,86.7115,0.713043502,0.69210524,0.8048781
"utbot","GUAVA-71",30,6,25.7533333333333,0.465608466666667,0.35714287,0
"utbot","GUAVA-71",120,10,103.194,0.53968258,0.35714287,0
"utbot","GUAVA-78",30,6,3.08316666666667,0.04,0.03846154,0.05357143
"utbot","GUAVA-78",120,10,5.8916,0.048000001,0.03846154,0.05357143
"utbot","GUAVA-85",30,6,20.723,0.4,0.16666668,0.13333334
"utbot","GUAVA-85",120,10,61.4967,0.4,0.16666668,0.13333334
"utbot","SEATA-12",30,7,21.4242857142857,0.64,0.125,0.2857143
"utbot","SEATA-12",120,10,93.6179,0.512,0.1,0.22857144
"utbot","SEATA-14",30,6,6.07583333333333,0.5736842,0.234375,0.452380965
"utbot","SEATA-14",120,10,16.1691,0.543157896,0.234375,0.433333352
"utbot","SEATA-15",30,6,19.0751666666667,0,0,0
"utbot","SEATA-15",120,10,78.1362,0,0,0
"utbot","SEATA-16",30,7,13.1848571428571,0.8571429,0.75,0.8
"utbot","SEATA-16",120,10,40.5227,1,1,1
"utbot","SEATA-19",30,6,9.6065,0.2580645,0.07692308,0
"utbot","SEATA-21",30,7,24.9551428571429,0,0,0
"utbot","SEATA-21",120,10,71.842,0,0,0
"utbot","SEATA-24",30,7,6.079,0.512986994285714,0.136363638571429,0.419047611428571
"utbot","SEATA-24",120,10,18.5206,0.539772724,0.186363636,0.446666664
"utbot","SEATA-25",30,7,13.1807142857143,0,0,0
"utbot","SEATA-25",120,10,45.9849,0,0,0
"utbot","SEATA-26",30,7,26.511,0,0,0
"utbot","SEATA-26",120,10,96.9421,0,0,0
"utbot","SEATA-29",30,8,17.52625,0,0,0
"utbot","SEATA-29",120,10,71.177,0,0,0
"utbot","SEATA-32",30,7,6.63985714285714,0.317460327142857,0.0952381028571429,0.277310917142857
"utbot","SEATA-32",120,10,28.0686,0.30555555,0.08333334,0.29411766
"utbot","SEATA-4",30,7,9.14,0.63636364,0.4,0.61538464
"utbot","SEATA-4",120,10,30.4004,0.63636364,0.4,0.61538464
"utbot","SEATA-6",30,7,20.4257142857143,0.8067227,0.651785714285714,0.904761931428571
"utbot","SEATA-6",120,10,85.9401,0.83529412,0.6875,0.93333336
"utbot","SEATA-9",30,6,19.8298333333333,0,0,0
"utbot","SEATA-9",120,10,70.575,0,0,0
"utbot","SPOON-101",30,6,9.96483333333333,0.86274506,0.805555566666667,0
"utbot","SPOON-101",120,10,35.1631,0.949999985,0.87083333,0
"utbot","SPOON-103",30,6,25.0353333333333,0.7962963,0.74074075,0
"utbot","SPOON-103",120,10,84.8921,0.93333336,0.8888889,0
"utbot","SPOON-107",30,6,14.0435,0.474358978333333,0.225,0.333333345
"utbot","SPOON-107",120,10,56.7611,0.776923078,0.655,0
"utbot","SPOON-11",30,6,29.21,0.425499223333333,0.326190478333333,0
"utbot","SPOON-11",120,10,94.0475,0.46635946,0.384285727,0.24793389
"utbot","SPOON-13",30,6,25.4908333333333,0.727011483333333,0.602564128333333,0
"utbot","SPOON-13",120,10,92.6331,0.7413793,0.67307692,0
"utbot","SPOON-151",30,6,12.3048333333333,0.195175436666667,0.14166667,0.24358975
"utbot","SPOON-151",120,10,38.6302,0.205263156,0.150000006,0.251282062
"utbot","SPOON-155",30,6,26.884,0.506666666666667,0.458333333333333,0.333333346666667
"utbot","SPOON-155",120,10,66.4017,0.48,0.425,0.30666668
"utbot","SPOON-157",30,6,25.6461666666667,0.31895883,0.333333333333333,0
"utbot","SPOON-157",120,10,90.5791,0.419580411,0.5,0
"utbot","SPOON-159",30,6,20.2461666666667,0.564102593333333,0.242424253333333,0
"utbot","SPOON-159",120,10,79.0259,0.403846166,0.063636363,0
"utbot","SPOON-163",30,6,10.1623333333333,0.592105246666667,0.55000002,0
"utbot","SPOON-163",120,10,42.5098,0.676315776,0.585000028,0
